Link,Name,IATA,ICAO,Location,Latitude,Longitude
https://en.wikipedia.org/wiki/Amborovy_Airport,Amborovy Airport (Philibert Tsiranana Airport),MJN,FMNM,"Mahajanga, Madagascar",-15.666944444444443,46.35166666666667
https://en.wikipedia.org/wiki/Mount_Etjo_Airport,Mount Etjo Airport[1],MJO,FYME,"Mount Etjo, Namibia",-21.023055555555555,16.452777777777776
https://en.wikipedia.org/wiki/Manjimup_Airport,Manjimup Airport,MJP,YMJM,"Manjimup, Western Australia, Australia",-34.265277777777776,116.14027777777778
https://en.wikipedia.org/wiki/Jackson_Municipal_Airport_(Minnesota),Jackson Municipal Airport,MJQ,KMJQ,"Jackson, Minnesota, United States",43.65,-94.98666666666666
https://en.wikipedia.org/wiki/Miramar_Airport,Miramar Airport,MJR,,"Miramar, Buenos Aires, Argentina",-38.22777777777778,-57.87083333333334
https://en.wikipedia.org/w/index.php?title=Maganja_da_Costa_Airport&action=edit&redlink=1,Maganja da Costa Airport[1],MJS,,"Maganja da Costa, Mozambique",,
https://en.wikipedia.org/wiki/Mytilene_International_Airport,Mytilene International Airport,MJT,LGMT,"Mytilene, Lesbos, Greece",39.056666666666665,26.598333333333333
https://en.wikipedia.org/wiki/Tampa_Padang_Airport,Tampa Padang Airport,MJU,WAAJ,"Mamuju, Indonesia",-2.586666666666667,119.02916666666667
https://en.wikipedia.org/wiki/Murcia%E2%80%93San_Javier_Airport,Murcia–San Javier Airport,MJV,LELC,"Murcia, Region of Murcia, Spain",37.77472222222222,-0.8122222222222223
https://en.wikipedia.org/w/index.php?title=Mahenye_Airport&action=edit&redlink=1,Mahenye Airport[1],MJW,FVMH[2],"Mahenye, Zimbabwe",,
https://en.wikipedia.org/wiki/Robert_J._Miller_Air_Park,Robert J. Miller Air Park (Ocean County Airport),MJX,KMJX,"Toms River, New Jersey, United States",,
https://en.wikipedia.org/wiki/Mirny_Airport,Mirny Airport,MJZ,UERR,"Mirny, Yakutia, Russia",62.53444444444444,114.02222222222223
https://en.wikipedia.org/wiki/Mari%C3%A1nsk%C3%A9_L%C3%A1zn%C4%9B_Airport,Mariánské Lázně Airport,MKA,LKMR,"Mariánské Lázně, Czech Republic",49.92333333333333,12.726666666666667
https://en.wikipedia.org/wiki/M%C3%A9kambo_Airport,Mékambo Airport,MKB,FOOE,"Mékambo, Gabon",0.9777777777777777,13.968055555555555
https://en.wikipedia.org/wiki/Charles_B._Wheeler_Downtown_Airport,Charles B. Wheeler Downtown Airport,MKC,KMKC,"Kansas City, Missouri, United States",39.12305555555555,-94.59277777777777
https://en.wikipedia.org/wiki/Milwaukee_Mitchell_International_Airport,Milwaukee Mitchell International Airport,MKE,KMKE,"Milwaukee, Wisconsin, United States",42.947222222222216,-87.89666666666668
https://en.wikipedia.org/wiki/Muskegon_County_Airport,Muskegon County Airport,MKG,KMKG,"Muskegon, Michigan, United States",43.16777777777777,-86.23555555555555
https://en.wikipedia.org/wiki/Mokhotlong_Airport,Mokhotlong Airport,MKH,FXMK,"Mokhotlong, Lesotho",-29.280555555555555,29.070833333333333
https://en.wikipedia.org/wiki/M%27Boki_Airport,M'Boki Airport,MKI,FEGE,"Obo, Central African Republic",5.332777777777777,25.931944444444447
https://en.wikipedia.org/wiki/Makoua_Airport,Makoua Airport,MKJ,FCOM,"Makoua, Republic of the Congo",-0.020833333333333332,15.57638888888889
https://en.wikipedia.org/wiki/Molokai_Airport,Molokai Airport,MKK,PHMK,"Kaunakakai, Hawaii, United States",21.152777777777775,-157.0963888888889
https://en.wikipedia.org/wiki/McKellar%E2%80%93Sipes_Regional_Airport,McKellar–Sipes Regional Airport,MKL,KMKL,"Jackson, Tennessee, United States",35.599722222222226,-88.91555555555556
https://en.wikipedia.org/wiki/Mukah_Airport,Mukah Airport,MKM,WBGK,"Mukah, Sarawak, Malaysia",2.9069444444444446,112.075
https://en.wikipedia.org/w/index.php?title=Malekolon_Airport&action=edit&redlink=1,Malekolon Airport,MKN,,"Malekolon, Papua New Guinea",,
https://en.wikipedia.org/wiki/Davis_Field_(Oklahoma),Davis Field,MKO,KMKO,"Muskogee, Oklahoma, United States",,
https://en.wikipedia.org/wiki/Makemo_Airport,Makemo Airport,MKP,NTGM,"Makemo, French Polynesia",-16.58668611111111,-143.6537888888889
https://en.wikipedia.org/wiki/Mopah_Airport,Mopah Airport,MKQ,WAKK,"Merauke, Indonesia",-8.520277777777778,140.41833333333332
https://en.wikipedia.org/wiki/Meekatharra_Airport,Meekatharra Airport,MKR,YMEK,"Meekatharra, Western Australia, Australia",-26.611666666666668,118.54777777777778
https://en.wikipedia.org/wiki/Mekane_Selam_Airport,Mekane Selam Airport,MKS,HAMA,"Mekane Selam, Ethiopia",10.724444444444444,38.74138888888889
https://en.wikipedia.org/wiki/Mankato_Regional_Airport,Mankato Regional Airport,MKT,KMKT,"Mankato, Minnesota, United States",44.22166666666667,-93.91861111111112
https://en.wikipedia.org/wiki/Makokou_Airport,Makokou Airport,MKU,FOOK,"Makokou, Gabon",0.5791666666666666,12.890277777777778
https://en.wikipedia.org/w/index.php?title=Mount_Cavenagh_Airport&action=edit&redlink=1,Mount Cavenagh Airport,MKV,YMVG,"Mount Cavenagh, Northern Territory, Australia",,
https://en.wikipedia.org/wiki/Rendani_Airport,Rendani Airport,MKW,WASR,"Manokwari, Indonesia",-0.8916666666666666,134.04916666666668
https://en.wikipedia.org/wiki/Mackay_Airport,Mackay Airport,MKY,YBMK,"Mackay, Queensland, Australia",-21.171666666666667,149.1797222222222
https://en.wikipedia.org/wiki/Malacca_International_Airport,Malacca International Airport,MKZ,WMKM,"Malacca City, Malacca, Malaysia",2.2630555555555554,102.2525
https://en.wikipedia.org/wiki/Malta_International_Airport,Malta International Airport (Luqa Airport),MLA,LMML,"Luqa, Malta",35.8575,14.477500000000001
https://en.wikipedia.org/wiki/Orlando_Melbourne_International_Airport,Orlando Melbourne International Airport,MLB,KMLB,"Melbourne, Florida, United States",28.102777777777778,-80.64527777777778
https://en.wikipedia.org/wiki/McAlester_Regional_Airport,McAlester Regional Airport,MLC,KMLC,"McAlester, Oklahoma, United States",34.8825,-95.78333333333333
https://en.wikipedia.org/w/index.php?title=Malad_City_Airport&action=edit&redlink=1,Malad City Airport,MLD,KMLD,"Malad City, Idaho, United States",,
https://en.wikipedia.org/wiki/Ibrahim_Nasir_International_Airport,Ibrahim Nasir International Airport,MLE,VRMM,"Malé, Maldives",4.191666666666667,73.52888888888889
https://en.wikipedia.org/w/index.php?title=Milford_Municipal_Airport&action=edit&redlink=1,Milford Municipal Airport (Ben and Judy Briscoe Field),MLF,KMLF,"Milford, Utah, United States",,
https://en.wikipedia.org/wiki/Abdul_Rachman_Saleh_Airport,Abdul Rachman Saleh Airport,MLG,WARA,"Malang, Indonesia",-7.926388888888889,112.71444444444445
https://en.wikipedia.org/wiki/EuroAirport_Basel_Mulhouse_Freiburg,EuroAirport Basel Mulhouse Freiburg,MLH,LFSB,"Mulhouse, Alsace, France",47.59,7.529166666666667
https://en.wikipedia.org/wiki/Quad_City_International_Airport,Quad City International Airport,MLI,KMLI,"Moline, Illinois, United States",41.448611111111106,-90.5075
https://en.wikipedia.org/wiki/Baldwin_County_Airport,Baldwin County Airport,MLJ,KMLJ,"Milledgeville, Georgia, United States",33.15416666666667,-83.24138888888889
https://en.wikipedia.org/wiki/Malta_Airport_(Montana),Malta Airport[1] (FAA: M75),MLK,,"Malta, Montana, United States",48.36694444444444,-107.91944444444445
https://en.wikipedia.org/wiki/Marshall_Don_Hunter_Sr._Airport,Marshall Don Hunter Sr. Airport (FAA: MDM),MLL,PADM,"Marshall, Alaska, United States",61.86416666666667,-162.02611111111113
https://en.wikipedia.org/wiki/General_Francisco_J._Mujica_International_Airport,General Francisco J. Mujica International Airport,MLM,MMMM,"Morelia, Michoacán, Mexico",19.85,-101.02555555555556
https://en.wikipedia.org/wiki/Melilla_Airport,Melilla Airport,MLN,GEML,"Melilla, Spain",35.27972222222222,-2.956388888888889
https://en.wikipedia.org/wiki/Milos_Island_National_Airport,Milos Island National Airport,MLO,LGML,"Milos, Greece",36.6969,24.476899999999997
https://en.wikipedia.org/wiki/Malabang_Airport,Malabang Airport,MLP,RPMM,"Malabang, Philippines",7.617222222222223,124.05749999999999
https://en.wikipedia.org/w/index.php?title=Malalaua_Airport&action=edit&redlink=1,Malalaua Airport[1],MLQ,,"Malalaua, Papua New Guinea",,
https://en.wikipedia.org/w/index.php?title=Millicent_Airport&action=edit&redlink=1,Millicent Airport,MLR,YMCT,"Millicent, South Australia, Australia",,
https://en.wikipedia.org/wiki/Miles_City_Airport,Miles City Airport (Frank Wiley Field),MLS,KMLS,"Miles City, Montana, United States",46.42805555555555,-105.88611111111112
https://en.wikipedia.org/wiki/Millinocket_Municipal_Airport,Millinocket Municipal Airport,MLT,KMLT,"Millinocket, Maine, United States",45.647777777777776,-68.68555555555555
https://en.wikipedia.org/wiki/Monroe_Regional_Airport_(Louisiana),Monroe Regional Airport,MLU,KMLU,"Monroe, Louisiana, United States",32.51083333333333,-92.03777777777778
https://en.wikipedia.org/w/index.php?title=Merluna_Airport&action=edit&redlink=1,Merluna Airport,MLV,YMEU,"Merluna, Queensland, Australia",,
https://en.wikipedia.org/wiki/Spriggs_Payne_Airport,Spriggs Payne Airport,MLW,GLMR,"Monrovia, Liberia",6.289166666666667,-10.758611111111112
https://en.wikipedia.org/wiki/Malatya_Erha%C3%A7_Airport,Malatya Erhaç Airport,MLX,LTAT,"Malatya, Turkey",38.43527777777778,38.090833333333336
https://en.wikipedia.org/wiki/Manley_Hot_Springs_Airport,Manley Hot Springs Airport,MLY,PAML,"Manley Hot Springs, Alaska, United States",64.9975,-150.64416666666665
https://en.wikipedia.org/wiki/Cerro_Largo_International_Airport,Cerro Largo International Airport,MLZ,SUMO,"Melo, Uruguay",-32.337500000000006,-54.21666666666667
https://en.wikipedia.org#endnote_2,metropolitan area2,MMA[1],,"Malmö, Sweden",,
https://en.wikipedia.org/wiki/Memanbetsu_Airport,Memanbetsu Airport,MMB,RJCM,"Ōzora, Hokkaido, Japan",43.88055555555555,144.16416666666666
https://en.wikipedia.org/wiki/Ciudad_Mante_National_Airport,Ciudad Mante National Airport,MMC,MMDM,"Ciudad Mante, Tamaulipas, Mexico",22.740277777777777,-99.01805555555555
https://en.wikipedia.org/wiki/Minami-Daito_Airport,Minami-Daito Airport,MMD,ROMD,"Minamidaitō, Daitō Islands, Japan",25.846666666666664,131.26361111111112
https://en.wikipedia.org/wiki/Teesside_International_Airport,Teesside International Airport,MME,EGNV,"Teesside, England, United Kingdom",54.509166666666665,-1.4294444444444445
https://en.wikipedia.org/wiki/Mamfe_Airport,Mamfe Airport,MMF,FKKF,"Mamfe, Cameroon",5.7045,9.305777777777779
https://en.wikipedia.org/wiki/Mount_Magnet_Airport,Mount Magnet Airport,MMG,YMOG,"Mount Magnet, Western Australia, Australia",-28.116111111111113,117.84166666666667
https://en.wikipedia.org/wiki/Mammoth_Yosemite_Airport,Mammoth Yosemite Airport,MMH,KMMH,"Mammoth Lakes, California, United States",37.62416666666667,-118.83888888888889
https://en.wikipedia.org/wiki/McMinn_County_Airport,McMinn County Airport,MMI,KMMI,"Athens, Tennessee, United States",35.39722222222222,-84.5625
https://en.wikipedia.org/wiki/Matsumoto_Airport,Matsumoto Airport,MMJ,RJAF,"Matsumoto, Honshu, Japan",36.166666666666664,137.92277777777778
